"word1","word2","frequency"
"oven","and",2
"over","a",9
"over","again",2
"over","and",9
"over","for",2
"over","in",3
"over","my",3
"over","people",2
"over","that",2
"over","the",27
"over","to",4
"overwhelmed","by",2
"own","but",2
"own","you",2
"owners","have",2
"pack","of",2
"package","of",2
"page","and",2
"paid","for",2
"pain","in",2
"paint","but",2
"painting","that",2
"pair","of",5
"pakistan","players",2
"paper","from",2
"parents","and",4
"parents","of",2
"paris","and",2
"park","and",2
"park","in",2
"part","by",2
"part","of",36
"participate","in",2
"partisan","politics",2
"parts","for",2
"parts","of",5
"party","and",2
"party","in",2
"party","is",2
"pass","the",2
"passionate","about",2
"past","and",2
"past","the",2
"past","three",2
"past","two",3
"past","years",2
"pay","a",2
"pay","for",4
"peace","to",2
"pen","a",2
"people","and",2
"people","are",10
"people","can",2
"people","could",2
"people","dont",3
"people","from",2
"people","have",5
"people","i",2
"people","in",10
"people","is",2
"people","on",2
"people","out",2
"people","take",2
"people","that",2
"people","think",2
"people","thought",2
"people","to",7
"people","up",2
"people","watching",2
"people","were",3
"people","who",18
"pepper","and",2
"per","day",2
"per","person",2
"per","residents",2
"per","share",2
"percent","in",3
"percent","of",5
"percent","to",2
"perfect","for",2
"perfect","opportunity",3
"perform","at",2
"perhaps","i",2
"permission","to",3
"person","and",3
"person","at",2
"person","in",2
"person","is",4
"person","or",2
"person","per",2
"person","who",2
"personally","believe",2
"peter","and",2
"peter","has",2
"peyton","manning",3
"phillips","said",2
"phone","and",4
"phone","call",2
"phone","i",3
"phones","or",2
"pick","a",2
"pick","the",2
"pick","up",6
"picked","the",2
"picked","up",3
"picking","up",5
"picture","and",2
"picture","of",6
"piece","of",6
"pieces","and",3
"pieces","i",2
"pisses","me",2
"pizza","hut",2
"place","and",6
"place","in",6
"place","on",3
"place","the",2
"place","to",4
"place","you",2
"placed","it",2
"placed","on",2
"places","in",2
"plan","for",4
"plan","on",2
"plan","to",6
"plane","with",2
"planet","and",2
"planned","to",3
"planning","a",2
"plans","for",3
"plans","to",6
"plant","and",2
"plant","in",3
"play","and",2
"play","as",2
"play","in",2
"play","the",4
"play","too",2
"play","with",3
"played","a",2
"played","by",2
"played","in",2
"player","and",2
"player","but",2
"player","on",2
"playing","a",4
"playing","in",2
"playing","the",2
"please","be",2
"please","do",4
"please","follow",4
"please","please",3
"please","send",3
"pleased","with",2
"plenty","of",5
"plus","the",4
"pm","at",2
"pm","dec",2
"pm","nov",2
"pm","sun",2
"pm","the",3
"pm","to",4
"pm","today",2
"pm","with",2
"point","guard",3
"point","i",2
"point","in",5
"point","of",6
"point","out",2
"point","to",2
"point","where",3
"points","for",2
"police","department",2
"police","in",2
"police","officer",3
"police","officers",3
"police","said",3
"police","say",2
"politicians","who",2
"pop","growth",2
"pop","up",2
"pork","tenderloin",2
"porter","said",2
"portion","of",2
"portions","of",2
"position","to",2
"possession","of",2
"possible","reasons",2
"possibly","one",2
"possibly","the",2
"post","them",2
"posted","a",3
"postural","stances",2
"potato","and",2
"pounds","of",2
"power","of",3
"powerful","people",2
"practice","practice",2
"practice","with",2
"pray","that",2
"prayer","for",2
"predator","is",2
"prepared","for",4
"prepared","to",2
"preparing","for",2
"prepping","for",2
"presented","a",2
"president","barack",3
"president","obama",3
"president","of",9
"press","conference",2
"press","release",2
"pressure","from",2
"pretty","cool",2
"pretty","good",7
"pretty","great",2
"pretty","important",2
"pretty","much",8
"pretty","tasty",2
"prices","at",2
"primary","explanation",2
